%OpenBCI Raw EEG Data % %Sample Rate = 250.0 Hz %First Column = SampleIndex %Other Columns = EEG data in microvolts
-8, -1318.06, 146.07, -3133.96, -5073.47, -749.10, -5928.69, 106.68, -4310.80
-7, -1308.65, 146.09, -3109.80, -5035.65, -745.01, -5881.68, 105.72, -4274.55
-6, -1316.67, 131.23, -3101.06, -5037.26, -757.41, -5876.14, 97.03, -4269.47
-5, -1291.66, 130.33, -3096.68, -5008.47, -744.16, -5847.04, 103.71, -4247.01
-4, -1289.18, 123.45, -3077.61, -4996.91, -751.04, -5830.76, 99.67, -4236.79
-3, -1279.48, 132.70, -3064.89, -4964.63, -731.44, -5793.71, 109.86, -4208.90
-2, -1275.08, 127.38, -3047.10, -4951.20, -732.24, -5775.53, 105.43, -4198.48
-1, -1270.32, 132.64, -3030.20, -4921.14, -717.31, -5735.95, 114.64, -4169.56
0, -1281.81, 134.60, -3023.07, -4908.91, -722.86, -5721.04, 105.90, -4158.59
-29, -1265.96, 138.18, -3006.06, -4883.36, -714.41, -5691.02, 108.81, -4139.72
-28, -1254.58, 138.20, -2998.44, -4867.29, -719.61, -5668.11, 102.17, -4124.97
-27, -1243.58, 139.92, -2980.43, -4845.16, -719.64, -5649.72, 98.39, -4111.27
-26, -1240.43, 134.18, -2971.08, -4824.80, -715.08, -5625.20, 95.64, -4094.75
-25, -1240.07, 127.78, -2943.19, -4772.43, -706.32, -5571.60, 93.45, -4059.34
-24, -1233.68, 120.79, -2922.58, -4752.96, -705.47, -5548.19, 91.78, -4044.82
-23, -1229.70, 116.79, -2918.20, -4725.47, -698.27, -5514.69, 90.61, -4021.84
-22, -1228.30, 108.09, -2897.01, -4713.02, -704.37, -5498.46, 83.46, -4013.77
-21, -1214.77, 114.02, -2884.65, -4680.12, -690.98, -5461.13, 89.07, -3985.36
-20, -1209.79, 122.58, -2858.99, -4663.22, -693.71, -5438.27, 89.54, -3967.10
-19, -1196.02, 144.95, -2847.23, -4624.75, -674.26, -5397.25, 97.74, -3933.75
-18, -1189.11, 138.38, -2831.50, -4614.72, -685.42, -5384.36, 88.76, -3924.65
-17, -1179.64, 143.21, -2825.17, -4578.49, -672.32, -5345.67, 91.22, -3895.93
-16, -1185.22, 128.32, -2808.34, -4570.82, -683.63, -5333.68, 78.92, -3892.67
-15, -1176.04, 122.35, -2803.27, -4534.25, -672.12, -5294.37, 80.65, -3866.09
-14, -1174.36, 111.04, -2779.19, -4526.00, -678.11, -5285.78, 74.12, -3856.50
-13, -1150.51, 127.87, -2763.14, -4481.64, -655.40, -5236.12, 85.74, -3821.14
-12, -1151.03, 120.52, -2747.52, -4475.74, -663.98, -5221.79, 77.16, -3810.03
-11, -1136.65, 126.58, -2732.86, -4440.20, -644.53, -5179.23, 88.56, -3776.53
-10, -1144.12, 113.12, -2721.62, -4430.00, -653.79, -5164.66, 79.48, -3768.37
-9, -1131.49, 108.38, -2707.94, -4397.24, -645.07, -5129.86, 81.90, -3743.51
-8, -1135.36, 104.67, -2691.46, -4380.32, -654.50, -5112.13, 75.41, -3730.15
-7, -1121.68, 115.76, -2672.06, -4343.86, -644.22, -5072.77, 80.27, -3701.38
-6, -1121.03, 119.00, -2658.63, -4324.32, -647.62, -5050.78, 72.51, -3686.36
-5, -1113.45, 131.38, -2638.65, -4294.24, -637.34, -5015.57, 80.82, -3656.83
-4, -1110.23, 124.03, -2627.38, -4272.58, -637.54, -4990.63, 76.67, -3635.42
-3, -1089.36, 119.54, -2608.38, -4243.75, -627.82, -4959.67, 76.02, -3612.82
-2, -1082.96, 118.40, -2596.69, -4215.74, -624.37, -4925.41, 75.91, -3587.05
-1, -1073.91, 121.06, -2581.74, -4192.40, -624.69, -4899.55, 71.17, -3567.90
0, -1071.41, 118.80, -2576.55, -4164.84, -617.78, -4868.99, 70.18, -3546.62
-29, -1068.91, 109.93, -2555.56, -4149.82, -622.92, -4848.52, 68.13, -3532.31
-28, -1059.09, 100.58, -2544.57, -4120.97, -616.48, -4812.55, 71.59, -3502.27
-27, -1061.53, 93.61, -2523.42, -4106.08, -619.72, -4791.19, 67.50, -3490.52
-26, -1057.30, 102.68, -2507.13, -4071.24, -602.85, -4748.11, 74.81, -3460.83
-25, -1052.79, 101.59, -2480.19, -4050.92, -601.04, -4731.15, 74.65, -3448.83
-24, -1036.85, 121.79, -2472.30, -4010.24, -588.05, -4686.02, 77.02, -3420.26
-23, -1030.50, 121.88, -2465.02, -3999.93, -604.10, -4671.80, 60.82, -3417.31
-22, -1006.45, 124.81, -2456.72, -3963.88, -593.71, -4630.52, 64.35, -3386.51
-21, -1007.84, 118.40, -2444.52, -3953.51, -609.26, -4616.24, 52.35, -3377.19
-20, -998.72, 128.70, -2435.62, -3917.61, -594.36, -4576.50, 59.52, -3346.35
-19, -996.19, 119.87, -2408.51, -3904.42, -602.80, -4562.33, 55.37, -3333.96
-18, -986.52, 120.86, -2396.31, -3863.68, -584.19, -4519.86, 62.18, -3301.26
-17, -981.24, 110.82, -2345.32, -3808.51, -585.86, -4451.10, 54.14, -3247.57
-16, -973.82, 109.57, -2327.51, -3771.59, -567.40, -4409.28, 64.69, -3213.60
